day,lang,count
2017-08-03 00:00:00,ht,3
2017-08-03 00:00:00,tr,3
2017-08-03 00:00:00,da,4
2017-08-03 00:00:00,in,4
2017-08-03 00:00:00,nl,4
2017-08-03 00:00:00,fr,7
2017-08-03 00:00:00,uk,7
2017-08-03 00:00:00,lt,8
2017-08-03 00:00:00,et,9
2017-08-03 00:00:00,fi,11
2017-08-03 00:00:00,sv,14
2017-08-03 00:00:00,ca,18
2017-08-03 00:00:00,es,24
2017-08-03 00:00:00,und,99
2017-08-03 00:00:00,en,245
2017-08-03 00:00:00,ru,409
2017-08-03 00:00:00,lv,2751
2017-08-04 00:00:00,ar,1
2017-08-04 00:00:00,cs,1
2017-08-04 00:00:00,da,1
2017-08-04 00:00:00,fa,1
2017-08-04 00:00:00,it,1
2017-08-04 00:00:00,ja,1
2017-08-04 00:00:00,nl,1
2017-08-04 00:00:00,no,1
2017-08-04 00:00:00,pl,1
2017-08-04 00:00:00,bg,2
2017-08-04 00:00:00,is,3
2017-08-04 00:00:00,pt,3
2017-08-04 00:00:00,sl,3
2017-08-04 00:00:00,tl,3
2017-08-04 00:00:00,de,4
2017-08-04 00:00:00,fi,4
2017-08-04 00:00:00,fr,4
2017-08-04 00:00:00,et,7
2017-08-04 00:00:00,in,7
2017-08-04 00:00:00,uk,7
2017-08-04 00:00:00,lt,10
2017-08-04 00:00:00,sv,11
2017-08-04 00:00:00,ro,12
2017-08-04 00:00:00,es,18
2017-08-04 00:00:00,und,96
2017-08-04 00:00:00,en,279
2017-08-04 00:00:00,ru,350
2017-08-04 00:00:00,lv,2560
2017-08-05 00:00:00,bg,1
2017-08-05 00:00:00,fr,1
2017-08-05 00:00:00,ht,1
2017-08-05 00:00:00,pl,1
2017-08-05 00:00:00,sl,1
2017-08-05 00:00:00,da,2
2017-08-05 00:00:00,fi,2
2017-08-05 00:00:00,ja,2
2017-08-05 00:00:00,ro,2
2017-08-05 00:00:00,sr,2
2017-08-05 00:00:00,tr,2
2017-08-05 00:00:00,ar,3
2017-08-05 00:00:00,nl,3
2017-08-05 00:00:00,no,3
2017-08-05 00:00:00,ca,4
2017-08-05 00:00:00,et,4
2017-08-05 00:00:00,lt,4
2017-08-05 00:00:00,uk,4
2017-08-05 00:00:00,in,5
2017-08-05 00:00:00,pt,5
2017-08-05 00:00:00,sv,7
2017-08-05 00:00:00,de,8
2017-08-05 00:00:00,es,9
2017-08-05 00:00:00,und,71
2017-08-05 00:00:00,en,167
2017-08-05 00:00:00,ru,309
2017-08-05 00:00:00,lv,1405
2017-08-06 00:00:00,ca,1
2017-08-06 00:00:00,cs,1
2017-08-06 00:00:00,fr,1
2017-08-06 00:00:00,ht,1
2017-08-06 00:00:00,in,1
2017-08-06 00:00:00,it,1
2017-08-06 00:00:00,nl,1
2017-08-06 00:00:00,no,1
2017-08-06 00:00:00,pl,1
2017-08-06 00:00:00,pt,1
2017-08-06 00:00:00,sr,1
2017-08-06 00:00:00,bg,2
2017-08-06 00:00:00,da,2
2017-08-06 00:00:00,fi,2
2017-08-06 00:00:00,et,3
2017-08-06 00:00:00,sl,3
2017-08-06 00:00:00,es,4
2017-08-06 00:00:00,tr,5
2017-08-06 00:00:00,de,6
2017-08-06 00:00:00,lt,6
2017-08-06 00:00:00,sv,6
2017-08-06 00:00:00,uk,9
2017-08-06 00:00:00,ja,13
2017-08-06 00:00:00,und,66
2017-08-06 00:00:00,en,158
2017-08-06 00:00:00,ru,272
2017-08-06 00:00:00,lv,1296
2017-08-07 00:00:00,ar,1
2017-08-07 00:00:00,cs,1
2017-08-07 00:00:00,ht,1
2017-08-07 00:00:00,hu,1
2017-08-07 00:00:00,no,1
2017-08-07 00:00:00,sl,1
2017-08-07 00:00:00,sr,1
2017-08-07 00:00:00,vi,1
2017-08-07 00:00:00,da,2
2017-08-07 00:00:00,fi,2
2017-08-07 00:00:00,in,2
2017-08-07 00:00:00,is,2
2017-08-07 00:00:00,pl,2
2017-08-07 00:00:00,de,3
2017-08-07 00:00:00,it,3
2017-08-07 00:00:00,nl,3
2017-08-07 00:00:00,et,4
2017-08-07 00:00:00,tl,4
2017-08-07 00:00:00,tr,4
2017-08-07 00:00:00,uk,4
2017-08-07 00:00:00,bg,5
2017-08-07 00:00:00,fr,5
2017-08-07 00:00:00,ro,5
2017-08-07 00:00:00,es,6
2017-08-07 00:00:00,lt,10
2017-08-07 00:00:00,sv,11
2017-08-07 00:00:00,ja,63
2017-08-07 00:00:00,und,187
2017-08-07 00:00:00,en,222
2017-08-07 00:00:00,ru,410
2017-08-07 00:00:00,lv,2743
2017-08-08 00:00:00,da,1
2017-08-08 00:00:00,de,1
2017-08-08 00:00:00,fa,1
2017-08-08 00:00:00,hi,1
2017-08-08 00:00:00,it,1
2017-08-08 00:00:00,no,1
2017-08-08 00:00:00,sr,1
2017-08-08 00:00:00,tl,1
2017-08-08 00:00:00,bg,2
2017-08-08 00:00:00,fi,2
2017-08-08 00:00:00,sl,2
2017-08-08 00:00:00,fr,3
2017-08-08 00:00:00,lt,3
2017-08-08 00:00:00,nl,3
2017-08-08 00:00:00,es,4
2017-08-08 00:00:00,et,5
2017-08-08 00:00:00,pl,5
2017-08-08 00:00:00,ro,7
2017-08-08 00:00:00,pt,8
2017-08-08 00:00:00,sv,8
2017-08-08 00:00:00,uk,8
2017-08-08 00:00:00,ja,9
2017-08-08 00:00:00,und,100
2017-08-08 00:00:00,en,232
2017-08-08 00:00:00,ru,417
2017-08-08 00:00:00,lv,2895
2017-08-09 00:00:00,cs,1
2017-08-09 00:00:00,eu,1
2017-08-09 00:00:00,fa,1
2017-08-09 00:00:00,hu,1
2017-08-09 00:00:00,sl,1
2017-08-09 00:00:00,tl,1
2017-08-09 00:00:00,tr,1
2017-08-09 00:00:00,vi,1
2017-08-09 00:00:00,bg,2
2017-08-09 00:00:00,no,2
2017-08-09 00:00:00,pl,2
2017-08-09 00:00:00,ca,3
2017-08-09 00:00:00,da,3
2017-08-09 00:00:00,ro,3
2017-08-09 00:00:00,ht,4
2017-08-09 00:00:00,fi,5
2017-08-09 00:00:00,ja,5
2017-08-09 00:00:00,fr,6
2017-08-09 00:00:00,it,6
2017-08-09 00:00:00,sv,6
2017-08-09 00:00:00,uk,6
2017-08-09 00:00:00,in,8
2017-08-09 00:00:00,lt,11
2017-08-09 00:00:00,et,12
2017-08-09 00:00:00,es,13
2017-08-09 00:00:00,de,14
2017-08-09 00:00:00,pt,50
2017-08-09 00:00:00,und,147
2017-08-09 00:00:00,en,264
2017-08-09 00:00:00,ru,447
2017-08-09 00:00:00,lv,2765
2017-08-10 00:00:00,bg,1
2017-08-10 00:00:00,de,1
2017-08-10 00:00:00,fi,1
2017-08-10 00:00:00,ja,1
2017-08-10 00:00:00,no,1
2017-08-10 00:00:00,pl,1
2017-08-10 00:00:00,sl,1
2017-08-10 00:00:00,sr,1
2017-08-10 00:00:00,tr,1
2017-08-10 00:00:00,da,2
2017-08-10 00:00:00,nl,2
2017-08-10 00:00:00,ro,3
2017-08-10 00:00:00,tl,3
2017-08-10 00:00:00,es,4
2017-08-10 00:00:00,in,4
2017-08-10 00:00:00,it,4
2017-08-10 00:00:00,pt,4
2017-08-10 00:00:00,uk,4
2017-08-10 00:00:00,lt,7
2017-08-10 00:00:00,et,9
2017-08-10 00:00:00,fr,10
2017-08-10 00:00:00,sv,19
2017-08-10 00:00:00,und,95
2017-08-10 00:00:00,en,228
2017-08-10 00:00:00,ru,480
2017-08-10 00:00:00,lv,2795
2017-08-11 00:00:00,de,1
2017-08-11 00:00:00,ht,1
2017-08-11 00:00:00,in,1
2017-08-11 00:00:00,tl,1
2017-08-11 00:00:00,bg,2
2017-08-11 00:00:00,da,2
2017-08-11 00:00:00,it,2
2017-08-11 00:00:00,nl,2
2017-08-11 00:00:00,tr,2
2017-08-11 00:00:00,cs,3
2017-08-11 00:00:00,fi,3
2017-08-11 00:00:00,ja,3
2017-08-11 00:00:00,ca,4
2017-08-11 00:00:00,no,4
2017-08-11 00:00:00,fr,5
2017-08-11 00:00:00,ro,5
2017-08-11 00:00:00,pt,6
2017-08-11 00:00:00,et,8
2017-08-11 00:00:00,uk,8
2017-08-11 00:00:00,es,9
2017-08-11 00:00:00,lt,13
2017-08-11 00:00:00,sv,21
2017-08-11 00:00:00,und,80
2017-08-11 00:00:00,en,259
2017-08-11 00:00:00,ru,404
2017-08-11 00:00:00,lv,2627
2017-08-12 00:00:00,ca,1
2017-08-12 00:00:00,fa,1
2017-08-12 00:00:00,fr,1
2017-08-12 00:00:00,ht,1
2017-08-12 00:00:00,no,1
2017-08-12 00:00:00,sl,1
2017-08-12 00:00:00,sr,1
2017-08-12 00:00:00,tl,1
2017-08-12 00:00:00,cs,2
2017-08-12 00:00:00,fi,2
2017-08-12 00:00:00,in,2
2017-08-12 00:00:00,ja,2
2017-08-12 00:00:00,nl,2
2017-08-12 00:00:00,de,3
2017-08-12 00:00:00,et,3
2017-08-12 00:00:00,tr,3
2017-08-12 00:00:00,uk,3
2017-08-12 00:00:00,pt,4
2017-08-12 00:00:00,bg,5
2017-08-12 00:00:00,ro,6
2017-08-12 00:00:00,es,8
2017-08-12 00:00:00,lt,8
2017-08-12 00:00:00,sv,14
2017-08-12 00:00:00,und,111
2017-08-12 00:00:00,en,175
2017-08-12 00:00:00,ru,310
2017-08-12 00:00:00,lv,1601
2017-08-13 00:00:00,ar,1
2017-08-13 00:00:00,bg,1
2017-08-13 00:00:00,cy,1
2017-08-13 00:00:00,ko,1
2017-08-13 00:00:00,sr,1
2017-08-13 00:00:00,cs,2
2017-08-13 00:00:00,hu,2
2017-08-13 00:00:00,in,2
2017-08-13 00:00:00,lt,2
2017-08-13 00:00:00,de,3
2017-08-13 00:00:00,ja,3
2017-08-13 00:00:00,no,3
2017-08-13 00:00:00,pt,4
2017-08-13 00:00:00,da,5
2017-08-13 00:00:00,fi,5
2017-08-13 00:00:00,ro,5
2017-08-13 00:00:00,uk,5
2017-08-13 00:00:00,it,6
2017-08-13 00:00:00,et,11
2017-08-13 00:00:00,es,16
2017-08-13 00:00:00,sv,21
2017-08-13 00:00:00,und,138
2017-08-13 00:00:00,en,217
2017-08-13 00:00:00,ru,275
2017-08-13 00:00:00,lv,1438
2017-08-14 00:00:00,is,1
2017-08-14 00:00:00,it,1
2017-08-14 00:00:00,no,1
2017-08-14 00:00:00,pt,1
2017-08-14 00:00:00,tl,1
2017-08-14 00:00:00,bg,2
2017-08-14 00:00:00,da,2
2017-08-14 00:00:00,fr,2
2017-08-14 00:00:00,nl,2
2017-08-14 00:00:00,sr,2
2017-08-14 00:00:00,es,3
2017-08-14 00:00:00,tr,3
2017-08-14 00:00:00,fi,4
2017-08-14 00:00:00,in,4
2017-08-14 00:00:00,et,5
2017-08-14 00:00:00,ht,5
2017-08-14 00:00:00,ja,5
2017-08-14 00:00:00,lt,5
2017-08-14 00:00:00,ro,5
2017-08-14 00:00:00,de,7
2017-08-14 00:00:00,uk,13
2017-08-14 00:00:00,sv,31
2017-08-14 00:00:00,und,111
2017-08-14 00:00:00,en,329
2017-08-14 00:00:00,ru,438
2017-08-14 00:00:00,lv,2776
2017-08-15 00:00:00,cs,1
2017-08-15 00:00:00,eu,1
2017-08-15 00:00:00,fa,1
2017-08-15 00:00:00,in,1
2017-08-15 00:00:00,it,1
2017-08-15 00:00:00,no,1
2017-08-15 00:00:00,pl,1
2017-08-15 00:00:00,pt,1
2017-08-15 00:00:00,sl,1
2017-08-15 00:00:00,ht,2
2017-08-15 00:00:00,nl,2
2017-08-15 00:00:00,tl,2
2017-08-15 00:00:00,da,3
2017-08-15 00:00:00,es,3
2017-08-15 00:00:00,ro,3
2017-08-15 00:00:00,de,4
2017-08-15 00:00:00,et,4
2017-08-15 00:00:00,uk,4
2017-08-15 00:00:00,ja,5
2017-08-15 00:00:00,bg,6
2017-08-15 00:00:00,fr,7
2017-08-15 00:00:00,lt,7
2017-08-15 00:00:00,sv,54
2017-08-15 00:00:00,und,67
2017-08-15 00:00:00,en,295
2017-08-15 00:00:00,ru,415
2017-08-15 00:00:00,lv,2640
2017-08-16 00:00:00,cs,1
2017-08-16 00:00:00,eu,1
2017-08-16 00:00:00,fa,1
2017-08-16 00:00:00,ht,1
2017-08-16 00:00:00,hu,1
2017-08-16 00:00:00,in,1
2017-08-16 00:00:00,ja,1
2017-08-16 00:00:00,pl,1
2017-08-16 00:00:00,sl,1
2017-08-16 00:00:00,ar,2
2017-08-16 00:00:00,da,2
2017-08-16 00:00:00,de,2
2017-08-16 00:00:00,fi,2
2017-08-16 00:00:00,tr,2
2017-08-16 00:00:00,it,3
2017-08-16 00:00:00,lt,3
2017-08-16 00:00:00,no,3
2017-08-16 00:00:00,et,4
2017-08-16 00:00:00,pt,4
2017-08-16 00:00:00,bg,7
2017-08-16 00:00:00,uk,7
2017-08-16 00:00:00,nl,8
2017-08-16 00:00:00,fr,9
2017-08-16 00:00:00,ro,9
2017-08-16 00:00:00,es,10
2017-08-16 00:00:00,sv,46
2017-08-16 00:00:00,und,96
2017-08-16 00:00:00,en,264
2017-08-16 00:00:00,ru,475
2017-08-16 00:00:00,lv,2527
2017-08-17 00:00:00,cy,1
2017-08-17 00:00:00,eu,1
2017-08-17 00:00:00,it,1
2017-08-17 00:00:00,no,1
2017-08-17 00:00:00,pl,1
2017-08-17 00:00:00,sl,1
2017-08-17 00:00:00,ca,2
2017-08-17 00:00:00,cs,2
2017-08-17 00:00:00,da,2
2017-08-17 00:00:00,ht,2
2017-08-17 00:00:00,pt,2
2017-08-17 00:00:00,ro,2
2017-08-17 00:00:00,bg,3
2017-08-17 00:00:00,et,3
2017-08-17 00:00:00,in,3
2017-08-17 00:00:00,tl,3
2017-08-17 00:00:00,de,4
2017-08-17 00:00:00,ja,6
2017-08-17 00:00:00,lt,6
2017-08-17 00:00:00,uk,6
2017-08-17 00:00:00,fr,8
2017-08-17 00:00:00,nl,10
2017-08-17 00:00:00,fi,13
2017-08-17 00:00:00,es,17
2017-08-17 00:00:00,sv,28
2017-08-17 00:00:00,und,121
2017-08-17 00:00:00,en,304
2017-08-17 00:00:00,ru,493
2017-08-17 00:00:00,lv,2791
2017-08-18 00:00:00,cy,1
2017-08-18 00:00:00,hu,1
2017-08-18 00:00:00,is,1
2017-08-18 00:00:00,bg,2
2017-08-18 00:00:00,sl,2
2017-08-18 00:00:00,tr,2
2017-08-18 00:00:00,cs,3
2017-08-18 00:00:00,tl,3
2017-08-18 00:00:00,uk,3
2017-08-18 00:00:00,in,4
2017-08-18 00:00:00,lt,4
2017-08-18 00:00:00,pl,4
2017-08-18 00:00:00,fr,5
2017-08-18 00:00:00,it,5
2017-08-18 00:00:00,no,5
2017-08-18 00:00:00,ro,6
2017-08-18 00:00:00,de,7
2017-08-18 00:00:00,pt,7
2017-08-18 00:00:00,sv,8
2017-08-18 00:00:00,fi,10
2017-08-18 00:00:00,et,12
2017-08-18 00:00:00,es,13
2017-08-18 00:00:00,nl,13
2017-08-18 00:00:00,da,18
2017-08-18 00:00:00,ht,29
2017-08-18 00:00:00,und,283
2017-08-18 00:00:00,ru,425
2017-08-18 00:00:00,en,427
2017-08-18 00:00:00,lv,2777
2017-08-19 00:00:00,eu,1
2017-08-19 00:00:00,fr,1
2017-08-19 00:00:00,in,1
2017-08-19 00:00:00,iw,1
2017-08-19 00:00:00,pl,1
2017-08-19 00:00:00,pt,1
2017-08-19 00:00:00,ro,1
2017-08-19 00:00:00,sr,1
2017-08-19 00:00:00,tl,1
2017-08-19 00:00:00,sl,2
2017-08-19 00:00:00,tr,2
2017-08-19 00:00:00,de,3
2017-08-19 00:00:00,it,3
2017-08-19 00:00:00,bg,4
2017-08-19 00:00:00,ja,4
2017-08-19 00:00:00,lt,4
2017-08-19 00:00:00,uk,5
2017-08-19 00:00:00,nl,8
2017-08-19 00:00:00,et,9
2017-08-19 00:00:00,es,11
2017-08-19 00:00:00,fi,11
2017-08-19 00:00:00,sv,23
2017-08-19 00:00:00,und,78
2017-08-19 00:00:00,en,186
2017-08-19 00:00:00,ru,342
2017-08-19 00:00:00,lv,1690
2017-08-20 00:00:00,bg,1
2017-08-20 00:00:00,de,1
2017-08-20 00:00:00,eu,1
2017-08-20 00:00:00,hi,1
2017-08-20 00:00:00,no,1
2017-08-20 00:00:00,ht,2
2017-08-20 00:00:00,is,2
2017-08-20 00:00:00,it,2
2017-08-20 00:00:00,es,3
2017-08-20 00:00:00,fi,3
2017-08-20 00:00:00,in,3
2017-08-20 00:00:00,sl,3
2017-08-20 00:00:00,et,4
2017-08-20 00:00:00,pt,4
2017-08-20 00:00:00,ro,4
2017-08-20 00:00:00,uk,6
2017-08-20 00:00:00,ja,7
2017-08-20 00:00:00,nl,8
2017-08-20 00:00:00,fr,10
2017-08-20 00:00:00,lt,10
2017-08-20 00:00:00,sv,68
2017-08-20 00:00:00,und,90
2017-08-20 00:00:00,en,158
2017-08-20 00:00:00,ru,325
2017-08-20 00:00:00,lv,1272
2017-08-21 00:00:00,hu,1
2017-08-21 00:00:00,pl,1
2017-08-21 00:00:00,pt,1
2017-08-21 00:00:00,tl,1
2017-08-21 00:00:00,cs,2
2017-08-21 00:00:00,da,2
2017-08-21 00:00:00,fi,2
2017-08-21 00:00:00,fr,2
2017-08-21 00:00:00,it,2
2017-08-21 00:00:00,no,2
2017-08-21 00:00:00,ro,2
2017-08-21 00:00:00,de,3
2017-08-21 00:00:00,in,3
2017-08-21 00:00:00,uk,3
2017-08-21 00:00:00,bg,4
2017-08-21 00:00:00,et,4
2017-08-21 00:00:00,es,5
2017-08-21 00:00:00,lt,5
2017-08-21 00:00:00,ja,6
2017-08-21 00:00:00,sv,10
2017-08-21 00:00:00,und,91
2017-08-21 00:00:00,en,375
2017-08-21 00:00:00,ru,484
2017-08-21 00:00:00,lv,2545
2017-08-22 00:00:00,da,1
2017-08-22 00:00:00,eu,1
2017-08-22 00:00:00,fi,1
2017-08-22 00:00:00,ko,1
2017-08-22 00:00:00,pl,1
2017-08-22 00:00:00,de,2
2017-08-22 00:00:00,hu,2
2017-08-22 00:00:00,it,2
2017-08-22 00:00:00,no,2
2017-08-22 00:00:00,ro,2
2017-08-22 00:00:00,sl,2
2017-08-22 00:00:00,tl,2
2017-08-22 00:00:00,bg,3
2017-08-22 00:00:00,et,3
2017-08-22 00:00:00,in,3
2017-08-22 00:00:00,tr,3
2017-08-22 00:00:00,es,4
2017-08-22 00:00:00,fr,4
2017-08-22 00:00:00,ja,6
2017-08-22 00:00:00,pt,6
2017-08-22 00:00:00,sv,7
2017-08-22 00:00:00,uk,9
2017-08-22 00:00:00,lt,11
2017-08-22 00:00:00,und,87
2017-08-22 00:00:00,en,297
2017-08-22 00:00:00,ru,419
2017-08-22 00:00:00,lv,2697
2017-08-23 00:00:00,fi,1
2017-08-23 00:00:00,fr,1
2017-08-23 00:00:00,ht,1
2017-08-23 00:00:00,is,1
2017-08-23 00:00:00,nl,1
2017-08-23 00:00:00,pt,1
2017-08-23 00:00:00,bg,2
2017-08-23 00:00:00,cs,2
2017-08-23 00:00:00,da,2
2017-08-23 00:00:00,hu,2
2017-08-23 00:00:00,ko,2
2017-08-23 00:00:00,no,2
2017-08-23 00:00:00,et,3
2017-08-23 00:00:00,it,3
2017-08-23 00:00:00,de,4
2017-08-23 00:00:00,in,4
2017-08-23 00:00:00,ja,4
2017-08-23 00:00:00,ro,4
2017-08-23 00:00:00,es,5
2017-08-23 00:00:00,sv,5
2017-08-23 00:00:00,ca,8
2017-08-23 00:00:00,tr,8
2017-08-23 00:00:00,lt,9
2017-08-23 00:00:00,uk,33
2017-08-23 00:00:00,und,81
2017-08-23 00:00:00,ru,430
2017-08-23 00:00:00,en,464
2017-08-23 00:00:00,lv,2791
2017-08-24 00:00:00,de,1
2017-08-24 00:00:00,fr,1
2017-08-24 00:00:00,hi,1
2017-08-24 00:00:00,hu,1
2017-08-24 00:00:00,hy,1
2017-08-24 00:00:00,it,1
2017-08-24 00:00:00,ja,1
2017-08-24 00:00:00,no,1
2017-08-24 00:00:00,sl,1
2017-08-24 00:00:00,sr,1
2017-08-24 00:00:00,ht,2
2017-08-24 00:00:00,in,2
2017-08-24 00:00:00,ko,2
2017-08-24 00:00:00,ro,2
2017-08-24 00:00:00,ca,3
2017-08-24 00:00:00,da,3
2017-08-24 00:00:00,es,3
2017-08-24 00:00:00,pl,3
2017-08-24 00:00:00,pt,3
2017-08-24 00:00:00,et,4
2017-08-24 00:00:00,sv,4
2017-08-24 00:00:00,uk,5
2017-08-24 00:00:00,fi,6
2017-08-24 00:00:00,lt,12
2017-08-24 00:00:00,und,125
2017-08-24 00:00:00,ru,393
2017-08-24 00:00:00,en,434
2017-08-24 00:00:00,lv,2965
2017-08-25 00:00:00,bg,1
2017-08-25 00:00:00,ca,1
2017-08-25 00:00:00,cs,1
2017-08-25 00:00:00,da,1
2017-08-25 00:00:00,ht,1
2017-08-25 00:00:00,is,1
2017-08-25 00:00:00,nl,1
2017-08-25 00:00:00,pl,1
2017-08-25 00:00:00,th,1
2017-08-25 00:00:00,uk,1
2017-08-25 00:00:00,de,2
2017-08-25 00:00:00,it,2
2017-08-25 00:00:00,ja,2
2017-08-25 00:00:00,tl,2
2017-08-25 00:00:00,es,3
2017-08-25 00:00:00,in,3
2017-08-25 00:00:00,pt,3
2017-08-25 00:00:00,tr,3
2017-08-25 00:00:00,ro,4
2017-08-25 00:00:00,sv,6
2017-08-25 00:00:00,et,7
2017-08-25 00:00:00,lt,7
2017-08-25 00:00:00,fr,13
2017-08-25 00:00:00,fi,15
2017-08-25 00:00:00,und,173
2017-08-25 00:00:00,ru,309
2017-08-25 00:00:00,en,354
2017-08-25 00:00:00,lv,2824
2017-08-26 00:00:00,ca,1
2017-08-26 00:00:00,ht,1
2017-08-26 00:00:00,in,1
2017-08-26 00:00:00,it,1
2017-08-26 00:00:00,nl,1
2017-08-26 00:00:00,no,1
2017-08-26 00:00:00,pl,1
2017-08-26 00:00:00,ro,1
2017-08-26 00:00:00,sr,1
2017-08-26 00:00:00,tr,1
2017-08-26 00:00:00,de,2
2017-08-26 00:00:00,eu,2
2017-08-26 00:00:00,bg,3
2017-08-26 00:00:00,ja,3
2017-08-26 00:00:00,uk,4
2017-08-26 00:00:00,pt,5
2017-08-26 00:00:00,et,6
2017-08-26 00:00:00,lt,7
2017-08-26 00:00:00,es,13
2017-08-26 00:00:00,fr,28
2017-08-26 00:00:00,und,106
2017-08-26 00:00:00,en,238
2017-08-26 00:00:00,ru,264
2017-08-26 00:00:00,lv,1493
2017-08-27 00:00:00,ar,1
2017-08-27 00:00:00,ca,1
2017-08-27 00:00:00,de,1
2017-08-27 00:00:00,fa,1
2017-08-27 00:00:00,fi,1
2017-08-27 00:00:00,sr,1
2017-08-27 00:00:00,bg,2
2017-08-27 00:00:00,eu,2
2017-08-27 00:00:00,in,2
2017-08-27 00:00:00,nl,2
2017-08-27 00:00:00,no,2
2017-08-27 00:00:00,ro,3
2017-08-27 00:00:00,pl,4
2017-08-27 00:00:00,uk,4
2017-08-27 00:00:00,pt,5
2017-08-27 00:00:00,tr,5
2017-08-27 00:00:00,lt,6
2017-08-27 00:00:00,et,7
2017-08-27 00:00:00,ja,7
2017-08-27 00:00:00,es,8
2017-08-27 00:00:00,sv,8
2017-08-27 00:00:00,fr,18
2017-08-27 00:00:00,und,73
2017-08-27 00:00:00,en,189
2017-08-27 00:00:00,ru,288
2017-08-27 00:00:00,lv,1548
2017-08-28 00:00:00,bg,1
2017-08-28 00:00:00,cs,1
2017-08-28 00:00:00,da,1
2017-08-28 00:00:00,fa,1
2017-08-28 00:00:00,fi,1
2017-08-28 00:00:00,ht,1
2017-08-28 00:00:00,in,1
2017-08-28 00:00:00,it,1
2017-08-28 00:00:00,no,1
2017-08-28 00:00:00,pt,1
2017-08-28 00:00:00,sl,1
2017-08-28 00:00:00,tl,1
2017-08-28 00:00:00,ca,2
2017-08-28 00:00:00,es,2
2017-08-28 00:00:00,pl,3
2017-08-28 00:00:00,tr,3
2017-08-28 00:00:00,et,4
2017-08-28 00:00:00,ro,5
2017-08-28 00:00:00,sv,5
2017-08-28 00:00:00,uk,6
2017-08-28 00:00:00,ja,9
2017-08-28 00:00:00,de,10
2017-08-28 00:00:00,fr,10
2017-08-28 00:00:00,lt,18
2017-08-28 00:00:00,und,165
2017-08-28 00:00:00,en,258
2017-08-28 00:00:00,ru,382
2017-08-28 00:00:00,lv,2730
2017-08-29 00:00:00,da,1
2017-08-29 00:00:00,it,1
2017-08-29 00:00:00,nl,1
2017-08-29 00:00:00,no,1
2017-08-29 00:00:00,tr,1
2017-08-29 00:00:00,zh,1
2017-08-29 00:00:00,bg,2
2017-08-29 00:00:00,de,2
2017-08-29 00:00:00,pl,2
2017-08-29 00:00:00,sl,2
2017-08-29 00:00:00,ja,3
2017-08-29 00:00:00,pt,3
2017-08-29 00:00:00,et,4
2017-08-29 00:00:00,in,5
2017-08-29 00:00:00,uk,6
2017-08-29 00:00:00,es,8
2017-08-29 00:00:00,sv,8
2017-08-29 00:00:00,ro,9
2017-08-29 00:00:00,fr,14
2017-08-29 00:00:00,lt,14
2017-08-29 00:00:00,und,109
2017-08-29 00:00:00,en,338
2017-08-29 00:00:00,ru,366
2017-08-29 00:00:00,lv,3020
2017-08-30 00:00:00,ca,1
2017-08-30 00:00:00,da,1
2017-08-30 00:00:00,fi,1
2017-08-30 00:00:00,ko,1
2017-08-30 00:00:00,nl,1
2017-08-30 00:00:00,sl,1
2017-08-30 00:00:00,sr,1
2017-08-30 00:00:00,cs,2
2017-08-30 00:00:00,ht,2
2017-08-30 00:00:00,tl,2
2017-08-30 00:00:00,it,3
2017-08-30 00:00:00,ja,3
2017-08-30 00:00:00,ro,3
2017-08-30 00:00:00,sv,4
2017-08-30 00:00:00,lt,5
2017-08-30 00:00:00,pt,5
2017-08-30 00:00:00,tr,5
2017-08-30 00:00:00,et,8
2017-08-30 00:00:00,fr,8
2017-08-30 00:00:00,pl,8
2017-08-30 00:00:00,in,10
2017-08-30 00:00:00,uk,13
2017-08-30 00:00:00,es,20
2017-08-30 00:00:00,und,114
2017-08-30 00:00:00,ru,327
2017-08-30 00:00:00,en,340
2017-08-30 00:00:00,lv,2873
2017-08-31 00:00:00,bg,1
2017-08-31 00:00:00,cy,1
2017-08-31 00:00:00,fa,1
2017-08-31 00:00:00,ht,1
2017-08-31 00:00:00,pt,1
2017-08-31 00:00:00,tl,1
2017-08-31 00:00:00,ar,2
2017-08-31 00:00:00,da,2
2017-08-31 00:00:00,hi,2
2017-08-31 00:00:00,in,2
2017-08-31 00:00:00,sl,2
2017-08-31 00:00:00,uk,2
2017-08-31 00:00:00,de,3
2017-08-31 00:00:00,hu,3
2017-08-31 00:00:00,no,3
2017-08-31 00:00:00,pl,3
2017-08-31 00:00:00,et,4
2017-08-31 00:00:00,sv,4
2017-08-31 00:00:00,cs,5
2017-08-31 00:00:00,ro,5
2017-08-31 00:00:00,tr,5
2017-08-31 00:00:00,fi,6
2017-08-31 00:00:00,es,9
2017-08-31 00:00:00,fr,19
2017-08-31 00:00:00,lt,19
2017-08-31 00:00:00,und,133
2017-08-31 00:00:00,en,360
2017-08-31 00:00:00,ru,400
2017-08-31 00:00:00,lv,3070
2017-09-01 00:00:00,ar,1
2017-09-01 00:00:00,ca,1
2017-09-01 00:00:00,fa,1
2017-09-01 00:00:00,hu,1
2017-09-01 00:00:00,in,1
2017-09-01 00:00:00,nl,1
2017-09-01 00:00:00,cs,2
2017-09-01 00:00:00,et,2
2017-09-01 00:00:00,fi,2
2017-09-01 00:00:00,no,2
2017-09-01 00:00:00,ro,2
2017-09-01 00:00:00,sl,2
2017-09-01 00:00:00,da,3
2017-09-01 00:00:00,eu,3
