day,topic_id,tweets_total,tweets_lv_ru_en,tweets_lv,tweets_ru,tweets_en,users_lv,users_ru,users_en
2017-10-21 00:00:00,LV006,1,0,0.00,0.00,0.00,0.00,0.00,1.00
2017-10-22 00:00:00,LV006,1,1,0.00,0.00,1.00,0.68,0.01,0.32
2017-10-23 00:00:00,LV006,2,1,1.00,0.00,0.00,0.50,0.00,0.50
2017-10-24 00:00:00,LV006,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-27 00:00:00,LV006,3,2,1.00,0.00,0.00,0.64,0.00,0.36
2017-10-28 00:00:00,LV006,2,1,0.00,0.00,1.00,0.33,0.01,0.66
2017-10-29 00:00:00,LV006,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-30 00:00:00,LV006,1,0,0.00,0.00,0.00,0.00,0.00,1.00
2017-10-31 00:00:00,LV006,2,1,1.00,0.00,0.00,0.50,0.00,0.50
2017-11-01 00:00:00,LV006,3,2,1.00,0.00,0.00,0.66,0.00,0.34
2017-11-03 00:00:00,LV006,4,3,1.00,0.00,0.00,0.75,0.00,0.25
2017-11-04 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-05 00:00:00,LV006,6,5,1.00,0.00,0.00,0.82,0.00,0.18
2017-11-06 00:00:00,LV006,12,12,0.92,0.00,0.08,0.97,0.00,0.03
2017-11-07 00:00:00,LV006,5,4,0.75,0.00,0.25,0.79,0.00,0.21
2017-11-08 00:00:00,LV006,8,8,0.87,0.00,0.12,0.98,0.00,0.02
2017-11-09 00:00:00,LV006,10,10,1.00,0.00,0.00,0.99,0.00,0.00
2017-11-10 00:00:00,LV006,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-11 00:00:00,LV006,19,19,0.05,0.11,0.84,0.52,0.10,0.38
2017-11-12 00:00:00,LV006,29,28,0.46,0.00,0.54,0.67,0.04,0.29
2017-11-13 00:00:00,LV006,12,12,1.00,0.00,0.00,0.97,0.03,0.00
2017-11-14 00:00:00,LV006,15,15,0.73,0.07,0.20,0.79,0.07,0.15
2017-11-15 00:00:00,LV006,21,17,0.24,0.24,0.53,0.39,0.19,0.42
2017-11-16 00:00:00,LV006,7,5,0.80,0.00,0.20,0.63,0.01,0.36
2017-11-17 00:00:00,LV006,13,11,0.91,0.00,0.09,0.89,0.00,0.10
2017-11-18 00:00:00,LV006,2,1,0.00,0.00,1.00,0.00,0.00,1.00
2017-11-19 00:00:00,LV006,7,7,0.57,0.29,0.14,0.55,0.28,0.17
2017-11-20 00:00:00,LV006,9,7,0.71,0.14,0.14,0.57,0.11,0.33
2017-11-21 00:00:00,LV006,8,7,1.00,0.00,0.00,0.84,0.00,0.16
2017-11-22 00:00:00,LV006,16,16,0.87,0.06,0.06,0.88,0.06,0.06
2017-11-23 00:00:00,LV006,28,28,0.89,0.04,0.07,0.87,0.04,0.09
2017-11-24 00:00:00,LV006,19,19,0.68,0.00,0.32,0.78,0.01,0.22
2017-11-25 00:00:00,LV006,14,14,0.64,0.00,0.36,0.74,0.00,0.25
2017-11-26 00:00:00,LV006,15,15,0.80,0.00,0.20,0.80,0.00,0.20
2017-11-27 00:00:00,LV006,25,25,0.84,0.04,0.12,0.93,0.04,0.02
2017-11-28 00:00:00,LV006,30,29,0.83,0.14,0.03,0.82,0.13,0.05
2017-11-29 00:00:00,LV006,30,30,0.93,0.00,0.07,0.92,0.01,0.07
2017-11-30 00:00:00,LV006,29,29,0.93,0.03,0.03,0.92,0.04,0.04
2017-12-01 00:00:00,LV006,86,86,0.95,0.05,0.00,0.95,0.04,0.01
2017-12-02 00:00:00,LV006,55,52,0.96,0.00,0.04,0.92,0.03,0.05
2017-12-03 00:00:00,LV006,112,109,0.92,0.00,0.08,0.91,0.01,0.08
2017-12-04 00:00:00,LV006,62,62,0.79,0.05,0.16,0.84,0.04,0.12
2017-12-05 00:00:00,LV006,47,47,0.89,0.11,0.00,0.88,0.11,0.01
2017-12-06 00:00:00,LV006,52,51,0.82,0.00,0.18,0.88,0.00,0.11
2017-12-07 00:00:00,LV006,47,46,0.87,0.07,0.07,0.87,0.04,0.09
2017-12-08 00:00:00,LV006,70,70,0.90,0.04,0.06,0.91,0.05,0.03
2017-12-09 00:00:00,LV006,42,39,0.87,0.08,0.05,0.85,0.07,0.07
2017-12-10 00:00:00,LV006,47,47,0.87,0.02,0.11,0.83,0.03,0.15
2017-12-11 00:00:00,LV006,75,75,0.92,0.03,0.05,0.92,0.02,0.06
2017-12-12 00:00:00,LV006,44,44,0.93,0.00,0.07,0.93,0.00,0.06
2017-12-13 00:00:00,LV006,82,80,0.99,0.01,0.00,0.96,0.01,0.02
2017-12-14 00:00:00,LV006,73,71,0.99,0.00,0.01,0.95,0.01,0.05
2017-12-15 00:00:00,LV006,93,93,0.91,0.06,0.02,0.89,0.07,0.04
2017-12-16 00:00:00,LV006,63,62,0.89,0.08,0.03,0.88,0.08,0.04
2017-12-17 00:00:00,LV006,66,64,0.84,0.02,0.14,0.84,0.03,0.13
2017-12-18 00:00:00,LV006,131,129,0.95,0.03,0.02,0.94,0.04,0.02
2017-12-19 00:00:00,LV006,138,137,0.87,0.04,0.09,0.88,0.03,0.08
2017-12-20 00:00:00,LV006,142,139,0.90,0.01,0.09,0.88,0.01,0.11
2017-12-21 00:00:00,LV006,201,197,0.85,0.04,0.11,0.85,0.04,0.11
2017-12-22 00:00:00,LV006,240,239,0.91,0.02,0.07,0.90,0.02,0.08
2017-12-23 00:00:00,LV006,176,172,0.87,0.05,0.08,0.86,0.06,0.08
2017-12-24 00:00:00,LV006,248,239,0.84,0.05,0.10,0.80,0.07,0.14
2017-12-25 00:00:00,LV006,186,182,0.84,0.03,0.14,0.83,0.03,0.14
2017-12-26 00:00:00,LV006,134,130,0.88,0.05,0.06,0.87,0.06,0.07
2017-12-27 00:00:00,LV006,84,82,0.98,0.00,0.02,0.97,0.00,0.03
2017-12-28 00:00:00,LV006,48,47,0.85,0.02,0.13,0.86,0.02,0.12
2017-12-29 00:00:00,LV006,22,22,0.91,0.09,0.00,0.84,0.10,0.06
2017-12-30 00:00:00,LV006,11,11,0.73,0.09,0.18,0.73,0.09,0.18
2017-12-31 00:00:00,LV006,5,5,0.80,0.20,0.00,0.79,0.20,0.01
2018-01-01 00:00:00,LV006,6,6,0.83,0.17,0.00,0.73,0.17,0.11
2018-01-02 00:00:00,LV006,15,15,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-03 00:00:00,LV006,6,6,1.00,0.00,0.00,0.95,0.03,0.02
2018-01-04 00:00:00,LV006,13,11,1.00,0.00,0.00,0.89,0.01,0.10
2018-01-05 00:00:00,LV006,25,25,0.84,0.16,0.00,0.82,0.17,0.01
2018-01-06 00:00:00,LV006,16,16,0.69,0.31,0.00,0.71,0.28,0.02
2018-01-07 00:00:00,LV006,26,26,0.58,0.38,0.04,0.58,0.34,0.07
2018-01-08 00:00:00,LV006,9,9,0.78,0.22,0.00,0.78,0.22,0.00
2018-01-09 00:00:00,LV006,3,3,1.00,0.00,0.00,0.98,0.00,0.02
2018-01-10 00:00:00,LV006,1,1,0.00,1.00,0.00,0.00,0.98,0.02
2018-01-11 00:00:00,LV006,4,4,0.50,0.25,0.25,0.32,0.43,0.26
2018-01-12 00:00:00,LV006,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-13 00:00:00,LV006,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2018-01-14 00:00:00,LV006,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-15 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-16 00:00:00,LV006,1,1,1.00,0.00,0.00,0.95,0.03,0.03
2018-01-17 00:00:00,LV006,1,1,1.00,0.00,0.00,0.97,0.00,0.03
2018-01-18 00:00:00,LV006,4,4,1.00,0.00,0.00,0.64,0.01,0.35
2018-01-19 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-21 00:00:00,LV006,3,3,1.00,0.00,0.00,0.98,0.00,0.02
2018-01-22 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-24 00:00:00,LV006,1,1,1.00,0.00,0.00,0.96,0.00,0.04
2018-01-25 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-27 00:00:00,LV006,4,4,1.00,0.00,0.00,0.94,0.00,0.05
2018-01-28 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-31 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-01 00:00:00,LV006,1,1,1.00,0.00,0.00,0.89,0.03,0.08
2018-02-05 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-08 00:00:00,LV006,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2018-02-09 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-11 00:00:00,LV006,2,2,0.50,0.50,0.00,0.50,0.48,0.02
2018-02-15 00:00:00,LV006,1,1,0.00,1.00,0.00,0.12,0.82,0.06
2018-02-17 00:00:00,LV006,2,2,0.50,0.00,0.50,0.49,0.00,0.51
2018-02-24 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-25 00:00:00,LV006,1,0,0.00,0.00,0.00,0.01,0.00,0.99
2018-02-27 00:00:00,LV006,6,6,0.17,0.83,0.00,0.17,0.83,0.00
2018-03-02 00:00:00,LV006,2,2,1.00,0.00,0.00,0.69,0.00,0.31
2018-03-08 00:00:00,LV006,22,22,0.95,0.05,0.00,0.94,0.05,0.01
2018-03-09 00:00:00,LV006,8,8,0.75,0.25,0.00,0.75,0.25,0.01
2018-03-10 00:00:00,LV006,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-11 00:00:00,LV006,8,8,0.75,0.25,0.00,0.76,0.23,0.01
2018-03-12 00:00:00,LV006,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-13 00:00:00,LV006,3,3,0.00,1.00,0.00,0.03,0.96,0.00
2018-03-17 00:00:00,LV006,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-21 00:00:00,LV006,6,6,0.67,0.33,0.00,0.68,0.31,0.01
2018-03-24 00:00:00,LV006,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2018-03-26 00:00:00,LV006,4,4,0.75,0.00,0.25,0.75,0.00,0.25
2018-03-27 00:00:00,LV006,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2018-03-28 00:00:00,LV006,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2018-03-29 00:00:00,LV006,6,6,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-30 00:00:00,LV006,6,6,1.00,0.00,0.00,0.97,0.01,0.03
2018-03-31 00:00:00,LV006,16,16,0.94,0.00,0.06,0.64,0.00,0.35
2018-04-01 00:00:00,LV006,8,7,1.00,0.00,0.00,0.85,0.01,0.14
2018-04-02 00:00:00,LV006,3,3,0.67,0.00,0.33,0.65,0.00,0.35
2018-04-04 00:00:00,LV006,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2018-04-08 00:00:00,LV006,2,2,0.00,0.50,0.50,0.05,0.45,0.50
2018-04-18 00:00:00,LV006,2,2,0.50,0.00,0.50,0.50,0.00,0.50
2018-04-19 00:00:00,LV006,3,3,0.67,0.00,0.33,0.67,0.00,0.33
2018-05-04 00:00:00,LV006,1,1,1.00,0.00,0.00,0.91,0.01,0.08
2017-04-17 00:00:00,LV007,4,4,0.00,0.00,1.00,0.76,0.17,0.07
2017-04-18 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-04-20 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-24 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,1,1,1.00,0.00,0.00,0.88,0.00,0.12
2017-04-28 00:00:00,LV007,2,2,0.50,0.50,0.00,0.66,0.22,0.13
2017-05-08 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-10 00:00:00,LV007,2,2,1.00,0.00,0.00,0.98,0.00,0.02
2017-05-11 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-09 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-27 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-29 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-05 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-06 00:00:00,LV007,5,5,1.00,0.00,0.00,0.93,0.00,0.07
2017-07-07 00:00:00,LV007,31,31,1.00,0.00,0.00,0.97,0.00,0.03
2017-07-08 00:00:00,LV007,6,6,1.00,0.00,0.00,0.94,0.00,0.06
2017-07-13 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-14 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-25 00:00:00,LV007,4,4,1.00,0.00,0.00,0.97,0.00,0.03
2017-07-28 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-31 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-08-15 00:00:00,LV007,1,1,0.00,0.00,1.00,0.44,0.00,0.56
2017-08-24 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,0.96,0.04
2017-09-01 00:00:00,LV007,2,2,1.00,0.00,0.00,0.96,0.00,0.04
2017-09-02 00:00:00,LV007,1,1,0.00,1.00,0.00,0.73,0.13,0.13
2017-09-10 00:00:00,LV007,1,1,0.00,0.00,1.00,0.81,0.00,0.19
2017-09-20 00:00:00,LV007,3,0,0.00,0.00,0.00,0.72,0.17,0.10
2017-09-22 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-02 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,0.99,0.01
2017-10-04 00:00:00,LV007,2,1,1.00,0.00,0.00,0.90,0.01,0.09
2017-10-05 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-07 00:00:00,LV007,1,1,0.00,1.00,0.00,0.34,0.66,0.00
2017-10-08 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-09 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-12 00:00:00,LV007,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-10-18 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-23 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-10-24 00:00:00,LV007,1,1,1.00,0.00,0.00,0.97,0.00,0.03
2017-10-27 00:00:00,LV007,1,1,1.00,0.00,0.00,0.98,0.00,0.02
2017-10-28 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-10-31 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-11-01 00:00:00,LV007,2,2,0.50,0.50,0.00,0.50,0.49,0.01
2017-11-02 00:00:00,LV007,1,1,0.00,1.00,0.00,0.02,0.98,0.00
2017-11-03 00:00:00,LV007,1,0,0.00,0.00,0.00,0.24,0.73,0.02
2017-11-05 00:00:00,LV007,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-06 00:00:00,LV007,4,4,0.50,0.50,0.00,0.50,0.50,0.00
2017-11-09 00:00:00,LV007,1,1,0.00,1.00,0.00,0.02,0.97,0.02
2017-11-10 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-11-12 00:00:00,LV007,1,1,1.00,0.00,0.00,0.96,0.00,0.04
2017-11-15 00:00:00,LV007,4,4,0.25,0.75,0.00,0.25,0.75,0.00
2017-11-16 00:00:00,LV007,2,2,0.00,1.00,0.00,0.00,0.99,0.01
2017-11-17 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-11-18 00:00:00,LV007,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-11-19 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,0.98,0.02
2017-11-20 00:00:00,LV007,2,2,0.00,1.00,0.00,0.00,0.98,0.01
2017-11-21 00:00:00,LV007,3,3,0.33,0.67,0.00,0.33,0.67,0.00
2017-11-24 00:00:00,LV007,1,1,0.00,0.00,1.00,0.22,0.00,0.78
2017-11-26 00:00:00,LV007,4,4,0.50,0.50,0.00,0.50,0.49,0.00
2017-11-27 00:00:00,LV007,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-11-28 00:00:00,LV007,5,5,0.60,0.40,0.00,0.60,0.40,0.00
2017-11-29 00:00:00,LV007,2,2,1.00,0.00,0.00,0.90,0.00,0.10
2017-11-30 00:00:00,LV007,3,3,0.67,0.33,0.00,0.66,0.33,0.00
2017-12-01 00:00:00,LV007,8,8,0.62,0.37,0.00,0.58,0.38,0.04
2017-12-02 00:00:00,LV007,2,2,1.00,0.00,0.00,0.99,0.00,0.00
2017-12-03 00:00:00,LV007,2,2,0.00,1.00,0.00,0.00,1.00,0.00
2017-12-04 00:00:00,LV007,3,3,0.00,1.00,0.00,0.00,0.99,0.01
2017-12-05 00:00:00,LV007,1,1,0.00,1.00,0.00,0.01,0.97,0.01
2017-12-06 00:00:00,LV007,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-12-07 00:00:00,LV007,5,5,0.80,0.20,0.00,0.73,0.26,0.01
2017-12-08 00:00:00,LV007,14,14,0.79,0.21,0.00,0.76,0.21,0.03
2017-12-09 00:00:00,LV007,6,6,0.50,0.50,0.00,0.49,0.47,0.04
2017-12-10 00:00:00,LV007,6,6,0.83,0.17,0.00,0.84,0.15,0.01
2017-12-11 00:00:00,LV007,4,4,1.00,0.00,0.00,0.94,0.05,0.01
2017-12-12 00:00:00,LV007,2,2,0.50,0.50,0.00,0.49,0.50,0.01
2017-12-13 00:00:00,LV007,2,2,1.00,0.00,0.00,0.83,0.00,0.17
2017-12-14 00:00:00,LV007,6,6,0.50,0.50,0.00,0.33,0.50,0.17
2017-12-15 00:00:00,LV007,4,4,0.75,0.00,0.25,0.75,0.00,0.25
2017-12-16 00:00:00,LV007,5,5,1.00,0.00,0.00,0.76,0.00,0.24
2017-12-17 00:00:00,LV007,5,5,0.60,0.40,0.00,0.47,0.40,0.13
2017-12-18 00:00:00,LV007,10,10,0.70,0.30,0.00,0.69,0.30,0.00
2017-12-19 00:00:00,LV007,7,7,0.86,0.14,0.00,0.82,0.14,0.04
2017-12-20 00:00:00,LV007,24,24,0.92,0.08,0.00,0.90,0.08,0.02
2017-12-21 00:00:00,LV007,22,22,0.86,0.14,0.00,0.80,0.15,0.05
2017-12-22 00:00:00,LV007,38,38,0.82,0.05,0.13,0.82,0.06,0.12
2017-12-23 00:00:00,LV007,18,18,0.61,0.06,0.33,0.64,0.06,0.31
2017-12-24 00:00:00,LV007,18,18,0.61,0.17,0.22,0.57,0.19,0.25
2017-12-25 00:00:00,LV007,14,14,0.71,0.07,0.21,0.72,0.10,0.18
2017-12-26 00:00:00,LV007,12,11,0.27,0.64,0.09,0.42,0.50,0.07
2017-12-27 00:00:00,LV007,60,60,0.83,0.15,0.02,0.82,0.15,0.03
2017-12-28 00:00:00,LV007,51,46,0.91,0.04,0.04,0.90,0.06,0.04
2017-12-29 00:00:00,LV007,72,71,0.76,0.15,0.08,0.77,0.13,0.10
2017-12-30 00:00:00,LV007,68,68,0.76,0.16,0.07,0.78,0.16,0.06
2017-12-31 00:00:00,LV007,249,246,0.70,0.13,0.17,0.70,0.14,0.16
2018-01-01 00:00:00,LV007,184,183,0.77,0.13,0.10,0.77,0.13,0.09
2018-01-02 00:00:00,LV007,139,139,0.86,0.08,0.06,0.85,0.08,0.07
2018-01-03 00:00:00,LV007,36,36,0.97,0.03,0.00,0.93,0.03,0.04
2018-01-04 00:00:00,LV007,52,51,0.94,0.06,0.00,0.89,0.06,0.05
2018-01-05 00:00:00,LV007,26,26,0.77,0.19,0.04,0.75,0.19,0.06
2018-01-06 00:00:00,LV007,14,14,0.93,0.07,0.00,0.91,0.08,0.01
2018-01-07 00:00:00,LV007,7,7,0.71,0.29,0.00,0.71,0.28,0.01
2018-01-08 00:00:00,LV007,10,10,0.90,0.10,0.00,0.95,0.04,0.01
2018-01-09 00:00:00,LV007,19,19,0.68,0.21,0.11,0.69,0.21,0.10
2018-01-10 00:00:00,LV007,6,6,0.67,0.33,0.00,0.66,0.33,0.01
2018-01-11 00:00:00,LV007,7,7,0.86,0.14,0.00,0.81,0.14,0.05
2018-01-12 00:00:00,LV007,7,7,0.86,0.14,0.00,0.82,0.14,0.03
2018-01-13 00:00:00,LV007,7,7,0.14,0.86,0.00,0.13,0.85,0.02
2018-01-14 00:00:00,LV007,6,6,0.33,0.50,0.17,0.44,0.40,0.16
2018-01-15 00:00:00,LV007,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2018-01-16 00:00:00,LV007,5,5,0.40,0.40,0.20,0.54,0.26,0.20
2018-01-17 00:00:00,LV007,1,1,0.00,0.00,1.00,0.01,0.00,0.98
2018-01-18 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-19 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-20 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-22 00:00:00,LV007,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-01-25 00:00:00,LV007,1,1,0.00,0.00,1.00,0.85,0.00,0.15
2018-01-27 00:00:00,LV007,2,2,0.50,0.00,0.50,0.57,0.00,0.43
2018-01-29 00:00:00,LV007,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2018-01-31 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-01 00:00:00,LV007,4,4,1.00,0.00,0.00,0.92,0.01,0.07
2018-02-02 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-03 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-04 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-05 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-06 00:00:00,LV007,5,5,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-07 00:00:00,LV007,7,7,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-08 00:00:00,LV007,6,6,1.00,0.00,0.00,0.96,0.03,0.01
2018-02-14 00:00:00,LV007,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-15 00:00:00,LV007,12,12,0.75,0.25,0.00,0.74,0.25,0.02
2018-02-16 00:00:00,LV007,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2018-02-19 00:00:00,LV007,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2018-02-20 00:00:00,LV007,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2018-02-21 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-03-20 00:00:00,LV007,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2018-03-28 00:00:00,LV007,3,3,1.00,0.00,0.00,0.95,0.00,0.05
2018-04-13 00:00:00,LV007,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2018-04-30 00:00:00,LV007,1,1,0.00,0.00,1.00,0.01,0.00,0.99
2017-04-17 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.00
2017-04-18 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-19 00:00:00,LV008,8,8,0.87,0.12,0.00,0.87,0.13,0.01
2017-04-20 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-04-25 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-26 00:00:00,LV008,2,2,1.00,0.00,0.00,0.94,0.00,0.06
2017-04-27 00:00:00,LV008,2,0,0.00,0.00,0.00,0.00,0.98,0.02
2017-04-28 00:00:00,LV008,14,14,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-29 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-04-30 00:00:00,LV008,1,1,1.00,0.00,0.00,0.90,0.01,0.08
2017-05-03 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-05 00:00:00,LV008,1,1,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-06 00:00:00,LV008,2,0,0.00,0.00,0.00,0.00,1.00,0.00
2017-05-07 00:00:00,LV008,1,1,1.00,0.00,0.00,0.95,0.00,0.05
2017-05-09 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-10 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-05-12 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-13 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-19 00:00:00,LV008,3,3,1.00,0.00,0.00,0.93,0.00,0.07
2017-05-20 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-21 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-05-22 00:00:00,LV008,6,6,1.00,0.00,0.00,0.99,0.00,0.01
2017-05-23 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-26 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-05-30 00:00:00,LV008,4,4,0.75,0.25,0.00,0.72,0.25,0.04
2017-05-31 00:00:00,LV008,2,2,1.00,0.00,0.00,0.99,0.00,0.01
2017-06-01 00:00:00,LV008,3,3,1.00,0.00,0.00,0.99,0.00,0.01
2017-06-05 00:00:00,LV008,4,4,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-08 00:00:00,LV008,1,1,0.00,1.00,0.00,0.00,1.00,0.00
2017-06-09 00:00:00,LV008,5,5,0.80,0.20,0.00,0.80,0.20,0.00
2017-06-10 00:00:00,LV008,2,2,0.50,0.50,0.00,0.50,0.50,0.00
2017-06-12 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-13 00:00:00,LV008,6,5,1.00,0.00,0.00,0.83,0.17,0.00
2017-06-21 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-22 00:00:00,LV008,2,2,0.00,1.00,0.00,0.17,0.83,0.00
2017-06-28 00:00:00,LV008,3,3,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-29 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-06-30 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-05 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-06 00:00:00,LV008,4,4,1.00,0.00,0.00,0.99,0.00,0.01
2017-07-07 00:00:00,LV008,2,2,1.00,0.00,0.00,1.00,0.00,0.00
2017-07-09 00:00:00,LV008,3,3,1.00,0.00,0.00,0.97,0.00,0.03
2017-07-10 00:00:00,LV008,4,4,1.00,0.00,0.00,0.98,0.00,0.02
2017-07-11 00:00:00,LV008,2,2,1.00,0.00,0.00,0.96,0.02,0.03
2017-07-12 00:00:00,LV008,1,1,1.00,0.00,0.00,1.00,0.00,0.00
